Concepto,institucion,share,año,mes,my,total,amount,size,inst_clean,institucion_std
Comercio exterior,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Medium,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Medium,b. azteca peru,Alfin Banco
Comercio exterior,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Medium,b. cencosud,B. Cencosud
Comercio exterior,B. ICBC,0,2017,9,2017-9,245713.73992,0,Medium,b. icbc,B. ICBC
Otros 1/,B. Continental,1.00581293253754,2017,9,2017-9,51447941.02264,517470.04433,Medium,b. continental,B. BBVA Perú
Otros 1/,B. de Comercio,0.299554457188642,2017,9,2017-9,1380884.1133,4136.49991,Medium,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),0.949019583997799,2017,9,2017-9,77614867.63288,736580.29393,Medium,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Financiero,0.195136064458611,2017,9,2017-9,6420175.03774,12528.0769,Medium,b. financiero,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,1.21456951753501,2017,9,2017-9,9234093.90412,112154.48978,Medium,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,0.213408489334494,2017,9,2017-9,41256245.40737,88044.33008,Medium,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,3.44578227215951e-05,2017,9,2017-9,1859200.46422,0.64064,Medium,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),0.718568470139549,2017,9,2017-9,27179833.25821,195305.71203,Medium,interbank,Interbank
Otros 1/,Mibanco,0,2017,9,2017-9,9043058.07894,0,Medium,mibanco,Mibanco
Otros 1/,B. GNB,5.0000636069205,2017,9,2017-9,3895724.67999,194788.71195,Medium,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Medium,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,0.191742184713666,2017,9,2017-9,2873858.41474,5510.39891,Medium,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Medium,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Medium,b. azteca peru,Alfin Banco
Otros 1/,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Medium,b. cencosud,B. Cencosud
Otros 1/,B. ICBC,1.85512653117571,2017,9,2017-9,245713.73992,4558.30078,Medium,b. icbc,B. ICBC
Tarjetas de crédito,B. Continental,0.654922325524603,2017,9,2017-9,51447941.02264,336944.05178,Small,b. continental,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,0.00128181140108131,2017,9,2017-9,1380884.1133,17.70033,Small,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),2.91295978370286,2017,9,2017-9,77614867.63288,2260889.88032,Small,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Financiero,0.00345768859408144,2017,9,2017-9,6420175.03774,221.98966,Small,b. financiero,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.12547631072747,2017,9,2017-9,9234093.90412,11586.60036,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.00205155006628112,2017,9,2017-9,41256245.40737,846.39253,Small,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.0271725362446026,2017,9,2017-9,1859200.46422,505.19192,Small,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.00119065491287459,2017,9,2017-9,27179833.25821,323.61802,Small,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2017,9,2017-9,9043058.07894,0,Small,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2017,9,2017-9,3895724.67999,0,Small,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Small,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Tarjetas de crédito,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Tarjetas de crédito,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Descuentos,B. Continental,0.0330327767879406,2017,9,2017-9,51447941.02264,16994.68352,Small,b. continental,B. BBVA Perú
Descuentos,B. de Comercio,0,2017,9,2017-9,1380884.1133,0,Small,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),0.0567854624818415,2017,9,2017-9,77614867.63288,44073.96154,Small,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Financiero,0.00728032564926042,2017,9,2017-9,6420175.03774,467.40965,Small,b. financiero,B. Pichincha
Descuentos,B. Interamericano de Finanzas,0.0751128044832353,2017,9,2017-9,9234093.90412,6935.9869,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú,0.035674614193978,2017,9,2017-9,41256245.40737,14718.00638,Small,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0,2017,9,2017-9,1859200.46422,0,Small,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.0184455519736701,2017,9,2017-9,27179833.25821,5013.47027,Small,interbank,Interbank
Descuentos,Mibanco,0,2017,9,2017-9,9043058.07894,0,Small,mibanco,Mibanco
Descuentos,B. GNB,0.00100821472835962,2017,9,2017-9,3895724.67999,39.27727,Small,b. gnb,B. GNB
Descuentos,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,0.00202105502839307,2017,9,2017-9,2873858.41474,58.08226,Small,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Descuentos,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Descuentos,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Descuentos,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Préstamos,B. Continental,1.15840328657222,2017,9,2017-9,51447941.02264,595974.63968,Small,b. continental,B. BBVA Perú
Préstamos,B. de Comercio,0.122925443464149,2017,9,2017-9,1380884.1133,1697.45792,Small,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),2.59935366131493,2017,9,2017-9,77614867.63288,2017484.90354,Small,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Financiero,7.22121029262778,2017,9,2017-9,6420175.03774,463614.34063,Small,b. financiero,B. Pichincha
Préstamos,B. Interamericano de Finanzas,0.274021513564101,2017,9,2017-9,9234093.90412,25303.40388,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú,4.9345104043722,2017,9,2017-9,41256245.40737,2035793.72208,Small,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,0.0376505930087359,2017,9,2017-9,1859200.46422,700,Small,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),2.11948337378409,2017,9,2017-9,27179833.25821,576072.04693,Small,interbank,Interbank
Préstamos,Mibanco,56.059049530778,2017,9,2017-9,9043058.07894,5069452.40757,Small,mibanco,Mibanco
Préstamos,B. GNB,1.33828482150679,2017,9,2017-9,3895724.67999,52135.89208,Small,b. gnb,B. GNB
Préstamos,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Préstamos,B. Santander Perú,0.0136670421195936,2017,9,2017-9,2873858.41474,392.77144,Small,b. santander peru,B. Santander Perú
Préstamos,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Préstamos,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Préstamos,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Préstamos,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Factoring,B. Continental,0.00326737841512504,2017,9,2017-9,51447941.02264,1680.99892,Small,b. continental,B. BBVA Perú
Factoring,B. de Comercio,0,2017,9,2017-9,1380884.1133,0,Small,b. de comercio,Bancom (Banco de Comercio)
Factoring,B. de Crédito del Perú (con sucursales en el exterior),0.00167297198281883,2017,9,2017-9,77614867.63288,1298.47499,Small,b. de credito del peru,Banco de Crédito del Perú
Factoring,B. Financiero,0,2017,9,2017-9,6420175.03774,0,Small,b. financiero,B. Pichincha
Factoring,B. Interamericano de Finanzas,0,2017,9,2017-9,9234093.90412,0,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Factoring,Scotiabank Perú,0.000714774180462193,2017,9,2017-9,41256245.40737,294.88899,Small,scotiabank peru,Scotiabank Perú
Factoring,Citibank,0,2017,9,2017-9,1859200.46422,0,Small,citibank,Citibank
Factoring,Interbank (con sucursales en el exterior),0,2017,9,2017-9,27179833.25821,0,Small,interbank,Interbank
Factoring,Mibanco,0,2017,9,2017-9,9043058.07894,0,Small,mibanco,Mibanco
Factoring,B. GNB,0,2017,9,2017-9,3895724.67999,0,Small,b. gnb,B. GNB
Factoring,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Factoring,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Small,b. santander peru,B. Santander Perú
Factoring,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Factoring,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Factoring,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Factoring,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Arrendamiento financiero y Lease-back,B. Continental,0.343626477164952,2017,9,2017-9,51447941.02264,176788.74731,Small,b. continental,B. BBVA Perú
Arrendamiento financiero y Lease-back,B. de Comercio,0.0078564311773229,2017,9,2017-9,1380884.1133,108.48821,Small,b. de comercio,Bancom (Banco de Comercio)
Arrendamiento financiero y Lease-back,B. de Crédito del Perú (con sucursales en el exterior),0.127887656073191,2017,9,2017-9,77614867.63288,99259.83498,Small,b. de credito del peru,Banco de Crédito del Perú
Arrendamiento financiero y Lease-back,B. Financiero,0.142576584846855,2017,9,2017-9,6420175.03774,9153.66631,Small,b. financiero,B. Pichincha
Arrendamiento financiero y Lease-back,B. Interamericano de Finanzas,0.308231998348001,2017,9,2017-9,9234093.90412,28462.43217,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Arrendamiento financiero y Lease-back,Scotiabank Perú,0.63909835804617,2017,9,2017-9,41256245.40737,263667.98699,Small,scotiabank peru,Scotiabank Perú
Arrendamiento financiero y Lease-back,Citibank,0,2017,9,2017-9,1859200.46422,0,Small,citibank,Citibank
Arrendamiento financiero y Lease-back,Interbank (con sucursales en el exterior),0.107664107399043,2017,9,2017-9,27179833.25821,29262.92487,Small,interbank,Interbank
Arrendamiento financiero y Lease-back,Mibanco,0,2017,9,2017-9,9043058.07894,0,Small,mibanco,Mibanco
Arrendamiento financiero y Lease-back,B. GNB,0.0527964121942334,2017,9,2017-9,3895724.67999,2056.80286,Small,b. gnb,B. GNB
Arrendamiento financiero y Lease-back,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Arrendamiento financiero y Lease-back,B. Santander Perú,0.0389405756477132,2017,9,2017-9,2873858.41474,1119.09701,Small,b. santander peru,B. Santander Perú
Arrendamiento financiero y Lease-back,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Arrendamiento financiero y Lease-back,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Arrendamiento financiero y Lease-back,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Arrendamiento financiero y Lease-back,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Comercio exterior,B. Continental,0.041611433352754,2017,9,2017-9,51447941.02264,21408.22569,Small,b. continental,B. BBVA Perú
Comercio exterior,B. de Comercio,0,2017,9,2017-9,1380884.1133,0,Small,b. de comercio,Bancom (Banco de Comercio)
Comercio exterior,B. de Crédito del Perú (con sucursales en el exterior),0.0265779768479063,2017,9,2017-9,77614867.63288,20628.46155,Small,b. de credito del peru,Banco de Crédito del Perú
Comercio exterior,B. Financiero,0.0119636856547509,2017,9,2017-9,6420175.03774,768.08956,Small,b. financiero,B. Pichincha
Comercio exterior,B. Interamericano de Finanzas,0.0175357905909699,2017,9,2017-9,9234093.90412,1619.27137,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Comercio exterior,Scotiabank Perú,0.0286673703174337,2017,9,2017-9,41256245.40737,11827.08065,Small,scotiabank peru,Scotiabank Perú
Comercio exterior,Citibank,0,2017,9,2017-9,1859200.46422,0,Small,citibank,Citibank
Comercio exterior,Interbank (con sucursales en el exterior),0.0113187491283477,2017,9,2017-9,27179833.25821,3076.41714,Small,interbank,Interbank
Comercio exterior,Mibanco,0,2017,9,2017-9,9043058.07894,0,Small,mibanco,Mibanco
Comercio exterior,B. GNB,0.0101722211540118,2017,9,2017-9,3895724.67999,396.28173,Small,b. gnb,B. GNB
Comercio exterior,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Comercio exterior,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Small,b. santander peru,B. Santander Perú
Comercio exterior,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Comercio exterior,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Comercio exterior,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Comercio exterior,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Otros 1/,B. Continental,0.063449184031748,2017,9,2017-9,51447941.02264,32643.29878,Small,b. continental,B. BBVA Perú
Otros 1/,B. de Comercio,0.0131386137513325,2017,9,2017-9,1380884.1133,181.42903,Small,b. de comercio,Bancom (Banco de Comercio)
Otros 1/,B. de Crédito del Perú (con sucursales en el exterior),0.00846932523429994,2017,9,2017-9,77614867.63288,6573.45557,Small,b. de credito del peru,Banco de Crédito del Perú
Otros 1/,B. Financiero,0.00780174211848778,2017,9,2017-9,6420175.03774,500.8855,Small,b. financiero,B. Pichincha
Otros 1/,B. Interamericano de Finanzas,0.0310024467990595,2017,9,2017-9,9234093.90412,2862.79505,Small,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Otros 1/,Scotiabank Perú,0.0256300555118161,2017,9,2017-9,41256245.40737,10573.9986,Small,scotiabank peru,Scotiabank Perú
Otros 1/,Citibank,0,2017,9,2017-9,1859200.46422,0,Small,citibank,Citibank
Otros 1/,Interbank (con sucursales en el exterior),0.00120024202098981,2017,9,2017-9,27179833.25821,326.22378,Small,interbank,Interbank
Otros 1/,Mibanco,0,2017,9,2017-9,9043058.07894,0,Small,mibanco,Mibanco
Otros 1/,B. GNB,0.00711219176814906,2017,9,2017-9,3895724.67999,277.07141,Small,b. gnb,B. GNB
Otros 1/,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Small,b. falabella peru,B. Falabella Perú
Otros 1/,B. Santander Perú,1.14341053934534e-06,2017,9,2017-9,2873858.41474,0.03286,Small,b. santander peru,B. Santander Perú
Otros 1/,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Small,b. ripley,B. Ripley
Otros 1/,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Small,b. azteca peru,Alfin Banco
Otros 1/,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Small,b. cencosud,B. Cencosud
Otros 1/,B. ICBC,0,2017,9,2017-9,245713.73992,0,Small,b. icbc,B. ICBC
Tarjetas de crédito,B. Continental,0.031630753430616,2017,9,2017-9,51447941.02264,16273.37137,Micro,b. continental,B. BBVA Perú
Tarjetas de crédito,B. de Comercio,7.84309117302958e-05,2017,9,2017-9,1380884.1133,1.08304,Micro,b. de comercio,Bancom (Banco de Comercio)
Tarjetas de crédito,B. de Crédito del Perú (con sucursales en el exterior),0.157166508261007,2017,9,2017-9,77614867.63288,121984.57735,Micro,b. de credito del peru,Banco de Crédito del Perú
Tarjetas de crédito,B. Financiero,0.00491271169626907,2017,9,2017-9,6420175.03774,315.40469,Micro,b. financiero,B. Pichincha
Tarjetas de crédito,B. Interamericano de Finanzas,0.0250096478764376,2017,9,2017-9,9234093.90412,2309.41437,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Tarjetas de crédito,Scotiabank Perú,0.00288063678181364,2017,9,2017-9,41256245.40737,1188.44258,Micro,scotiabank peru,Scotiabank Perú
Tarjetas de crédito,Citibank,0.00293988254907903,2017,9,2017-9,1859200.46422,54.65831,Micro,citibank,Citibank
Tarjetas de crédito,Interbank (con sucursales en el exterior),0.0012976162018708,2017,9,2017-9,27179833.25821,352.68992,Micro,interbank,Interbank
Tarjetas de crédito,Mibanco,0,2017,9,2017-9,9043058.07894,0,Micro,mibanco,Mibanco
Tarjetas de crédito,B. GNB,0,2017,9,2017-9,3895724.67999,0,Micro,b. gnb,B. GNB
Tarjetas de crédito,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Tarjetas de crédito,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Tarjetas de crédito,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Tarjetas de crédito,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Tarjetas de crédito,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Tarjetas de crédito,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Descuentos,B. Continental,0.000633908808627508,2017,9,2017-9,51447941.02264,326.13303,Micro,b. continental,B. BBVA Perú
Descuentos,B. de Comercio,0,2017,9,2017-9,1380884.1133,0,Micro,b. de comercio,Bancom (Banco de Comercio)
Descuentos,B. de Crédito del Perú (con sucursales en el exterior),0.00573519761839324,2017,9,2017-9,77614867.63288,4451.36604,Micro,b. de credito del peru,Banco de Crédito del Perú
Descuentos,B. Financiero,0,2017,9,2017-9,6420175.03774,0,Micro,b. financiero,B. Pichincha
Descuentos,B. Interamericano de Finanzas,0.000195591578205,2017,9,2017-9,9234093.90412,18.06111,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Descuentos,Scotiabank Perú,0.0022017483438707,2017,9,2017-9,41256245.40737,908.3587,Micro,scotiabank peru,Scotiabank Perú
Descuentos,Citibank,0,2017,9,2017-9,1859200.46422,0,Micro,citibank,Citibank
Descuentos,Interbank (con sucursales en el exterior),0.0016879436148175,2017,9,2017-9,27179833.25821,458.78026,Micro,interbank,Interbank
Descuentos,Mibanco,0,2017,9,2017-9,9043058.07894,0,Micro,mibanco,Mibanco
Descuentos,B. GNB,0,2017,9,2017-9,3895724.67999,0,Micro,b. gnb,B. GNB
Descuentos,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Descuentos,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Descuentos,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Descuentos,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Descuentos,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Descuentos,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Préstamos,B. Continental,0.105301125648857,2017,9,2017-9,51447941.02264,54175.26102,Micro,b. continental,B. BBVA Perú
Préstamos,B. de Comercio,0.00858616945897483,2017,9,2017-9,1380884.1133,118.56505,Micro,b. de comercio,Bancom (Banco de Comercio)
Préstamos,B. de Crédito del Perú (con sucursales en el exterior),0.17352708456201,2017,9,2017-9,77614867.63288,134682.81699,Micro,b. de credito del peru,Banco de Crédito del Perú
Préstamos,B. Financiero,2.04003062720397,2017,9,2017-9,6420175.03774,130973.53709,Micro,b. financiero,B. Pichincha
Préstamos,B. Interamericano de Finanzas,0.000281574242908653,2017,9,2017-9,9234093.90412,26.00083,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Préstamos,Scotiabank Perú,0.175861138946587,2017,9,2017-9,41256245.40737,72553.70306,Micro,scotiabank peru,Scotiabank Perú
Préstamos,Citibank,0,2017,9,2017-9,1859200.46422,0,Micro,citibank,Citibank
Préstamos,Interbank (con sucursales en el exterior),0.0779383322140185,2017,9,2017-9,27179833.25821,21183.50874,Micro,interbank,Interbank
Préstamos,Mibanco,29.4558250326114,2017,9,2017-9,9043058.07894,2663707.36533,Micro,mibanco,Mibanco
Préstamos,B. GNB,0.0744499262203366,2017,9,2017-9,3895724.67999,2900.36415,Micro,b. gnb,B. GNB
Préstamos,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Préstamos,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Préstamos,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Préstamos,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Préstamos,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Préstamos,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Factoring,B. Continental,0,2017,9,2017-9,51447941.02264,0,Micro,b. continental,B. BBVA Perú
Factoring,B. de Comercio,0,2017,9,2017-9,1380884.1133,0,Micro,b. de comercio,Bancom (Banco de Comercio)
Factoring,B. de Crédito del Perú (con sucursales en el exterior),2.21683300181408e-05,2017,9,2017-9,77614867.63288,17.20592,Micro,b. de credito del peru,Banco de Crédito del Perú
Factoring,B. Financiero,0,2017,9,2017-9,6420175.03774,0,Micro,b. financiero,B. Pichincha
Factoring,B. Interamericano de Finanzas,0,2017,9,2017-9,9234093.90412,0,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Factoring,Scotiabank Perú,0,2017,9,2017-9,41256245.40737,0,Micro,scotiabank peru,Scotiabank Perú
Factoring,Citibank,0,2017,9,2017-9,1859200.46422,0,Micro,citibank,Citibank
Factoring,Interbank (con sucursales en el exterior),0,2017,9,2017-9,27179833.25821,0,Micro,interbank,Interbank
Factoring,Mibanco,0,2017,9,2017-9,9043058.07894,0,Micro,mibanco,Mibanco
Factoring,B. GNB,0,2017,9,2017-9,3895724.67999,0,Micro,b. gnb,B. GNB
Factoring,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Factoring,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Factoring,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Factoring,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Factoring,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Factoring,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Arrendamiento financiero y Lease-back,B. Continental,0.0188940691634722,2017,9,2017-9,51447941.02264,9720.60956,Micro,b. continental,B. BBVA Perú
Arrendamiento financiero y Lease-back,B. de Comercio,0.000223405423401361,2017,9,2017-9,1380884.1133,3.08497,Micro,b. de comercio,Bancom (Banco de Comercio)
Arrendamiento financiero y Lease-back,B. de Crédito del Perú (con sucursales en el exterior),0.0132977053298841,2017,9,2017-9,77614867.63288,10320.99639,Micro,b. de credito del peru,Banco de Crédito del Perú
Arrendamiento financiero y Lease-back,B. Financiero,0.0118604105888684,2017,9,2017-9,6420175.03774,761.45912,Micro,b. financiero,B. Pichincha
Arrendamiento financiero y Lease-back,B. Interamericano de Finanzas,0.0250259660990553,2017,9,2017-9,9234093.90412,2310.92121,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Arrendamiento financiero y Lease-back,Scotiabank Perú,0.0227942965413912,2017,9,2017-9,41256245.40737,9404.07092,Micro,scotiabank peru,Scotiabank Perú
Arrendamiento financiero y Lease-back,Citibank,0,2017,9,2017-9,1859200.46422,0,Micro,citibank,Citibank
Arrendamiento financiero y Lease-back,Interbank (con sucursales en el exterior),0.00287402568874863,2017,9,2017-9,27179833.25821,781.15539,Micro,interbank,Interbank
Arrendamiento financiero y Lease-back,Mibanco,0,2017,9,2017-9,9043058.07894,0,Micro,mibanco,Mibanco
Arrendamiento financiero y Lease-back,B. GNB,0.00596996371932005,2017,9,2017-9,3895724.67999,232.57335,Micro,b. gnb,B. GNB
Arrendamiento financiero y Lease-back,B. Falabella Perú,0,2017,9,2017-9,3466153.02534,0,Micro,b. falabella peru,B. Falabella Perú
Arrendamiento financiero y Lease-back,B. Santander Perú,0,2017,9,2017-9,2873858.41474,0,Micro,b. santander peru,B. Santander Perú
Arrendamiento financiero y Lease-back,B. Ripley,0,2017,9,2017-9,1783584.28105,0,Micro,b. ripley,B. Ripley
Arrendamiento financiero y Lease-back,B. Azteca Perú,0,2017,9,2017-9,381737.21131,0,Micro,b. azteca peru,Alfin Banco
Arrendamiento financiero y Lease-back,B. Cencosud,0,2017,9,2017-9,528456.20217,0,Micro,b. cencosud,B. Cencosud
Arrendamiento financiero y Lease-back,B. ICBC,0,2017,9,2017-9,245713.73992,0,Micro,b. icbc,B. ICBC
Comercio exterior,B. Continental,0.00842012969594582,2017,9,2017-9,51447941.02264,4331.98336,Micro,b. continental,B. BBVA Perú
Comercio exterior,B. de Comercio,0,2017,9,2017-9,1380884.1133,0,Micro,b. de comercio,Bancom (Banco de Comercio)
Comercio exterior,B. de Crédito del Perú (con sucursales en el exterior),0.00149336723149803,2017,9,2017-9,77614867.63288,1159.075,Micro,b. de credito del peru,Banco de Crédito del Perú
Comercio exterior,B. Financiero,0.0762829669161792,2017,9,2017-9,6420175.03774,4897.5,Micro,b. financiero,B. Pichincha
Comercio exterior,B. Interamericano de Finanzas,0,2017,9,2017-9,9234093.90412,0,Micro,b. interamericano de finanzas,BanBif (Banco Interamericano de Finanzas)
Comercio exterior,Scotiabank Perú,0.00257818722837534,2017,9,2017-9,41256245.40737,1063.66325,Micro,scotiabank peru,Scotiabank Perú
Comercio exterior,Citibank,0,2017,9,2017-9,1859200.46422,0,Micro,citibank,Citibank
Comercio exterior,Interbank (con sucursales en el exterior),0,2017,9,2017-9,27179833.25821,0,Micro,interbank,Interbank
Comercio exterior,Mibanco,0,2017,9,2017-9,9043058.07894,0,Micro,mibanco,Mibanco
