date,size_category,tf_usd_millions,country,tf_total,tf_pct
2019-11-01,Micro,3.546869930584153,Peru,5581.198572683687,0.0635503267693029
2019-11-01,Small,22.714843131948967,Peru,5581.198572683687,0.4069886214606886
2019-12-01,Large,4654.911675606518,Peru,5250.810437474352,88.65129928105989
2019-12-01,Medium,569.4816696650574,Peru,5250.810437474352,10.84559567415995
2019-12-01,Micro,3.4616191279420603,Peru,5250.810437474352,0.06592542559215116
2019-12-01,Small,22.955473074834046,Peru,5250.810437474352,0.43717961918799847
2020-01-01,Large,4617.518679342293,Peru,5205.76792985437,88.70004851467642
2020-01-01,Medium,564.310988979991,Peru,5205.76792985437,10.840110365729988
2020-01-01,Micro,3.250531381719159,Peru,5205.76792985437,0.0624409582893199
2020-01-01,Small,20.687730150367024,Peru,5205.76792985437,0.39740016130426614
2020-02-01,Large,4582.788227964046,Peru,5152.628601766,88.94078308677928
2020-02-01,Medium,549.3995725070816,Peru,5152.628601766,10.662510632316517
2020-02-01,Micro,1.796927189432913,Peru,5152.628601766,0.03487399011869472
2020-02-01,Small,18.64387410543963,Peru,5152.628601766,0.36183229078551615
2020-03-01,Large,5057.180907282032,Peru,5605.6154677368695,90.21633639318726
2020-03-01,Medium,531.168586939452,Peru,5605.6154677368695,9.475651514032558
2020-03-01,Micro,2.0889918338858813,Peru,5605.6154677368695,0.037266056616067904
2020-03-01,Small,15.176981681498276,Peru,5605.6154677368695,0.27074603616408266
2020-04-01,Large,5068.213610730022,Peru,5650.191803834898,89.69985067215107
2020-04-01,Medium,564.9363239141356,Peru,5650.191803834898,9.998533563598711
2020-04-01,Micro,1.4396930900919553,Peru,5650.191803834898,0.025480428631021106
2020-04-01,Small,15.602176100647524,Peru,5650.191803834898,0.2761353356191911
2020-05-01,Large,5045.694404510226,Peru,5589.644786862653,90.26860555377554
2020-05-01,Medium,526.2400962006877,Peru,5589.644786862653,9.414553451366181
2020-05-01,Micro,1.4898936833517864,Peru,5589.644786862653,0.026654532446381652
2020-05-01,Small,16.220392468387622,Peru,5589.644786862653,0.29018646241189466
2020-06-01,Large,4901.666565562578,Peru,5401.607012131815,90.7445979419386
2020-06-01,Medium,486.4822428817293,Peru,5401.607012131815,9.006250210152416
2020-06-01,Micro,0.5305406105405712,Peru,5401.607012131815,0.009821903173425909
2020-06-01,Small,12.927663076966478,Peru,5401.607012131815,0.2393299447355465
2020-07-01,Large,4767.26588654113,Peru,5211.725287687951,91.47193344597805
2020-07-01,Medium,433.18281605550055,Peru,5211.725287687951,8.311697032052722
2020-07-01,Micro,0.3808572419651708,Peru,5211.725287687951,0.0073076998679285415
2020-07-01,Small,10.895727849355797,Peru,5211.725287687951,0.20906182210132201
2020-08-01,Large,4329.85633201083,Peru,4686.637893940164,92.38725990777624
2020-08-01,Medium,347.58724532893416,Peru,4686.637893940164,7.416558590506117
2020-08-01,Micro,0.4342313397061734,Peru,4686.637893940164,0.009265305951365174
2020-08-01,Small,8.760085260694252,Peru,4686.637893940164,0.1869161957662884
2020-09-01,Large,3775.1836573515925,Peru,4104.439758796077,91.97805009224786
2020-09-01,Medium,322.40906105725134,Peru,4104.439758796077,7.855129567106159
2020-09-01,Micro,0.4977875135420424,Peru,4104.439758796077,0.012128025815831552
2020-09-01,Small,6.349252873690933,Peru,4104.439758796077,0.15469231483015627
2020-10-01,Large,3497.1028741975656,Peru,3811.026854524074,91.76274551952189
