period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased.1,Trade_Finance,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents.1,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.2,Fair_Value_of_Derivatives_3.1,Total_Claims.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.1,Claims_on_Local_Residents.3,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents.4,Fair_Value_of_Derivatives_3.2,Total_Claims.2,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims.2,Claims_on_Local_Residents.5,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Remaining_Maturity_less_than,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local.1,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households.1,Total_Other.1,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households.2,Total_Other.2,Claims_on_Local_Residents_Corporate.1,Households.3,Total_Other.3
2023Q2,2023,2,Table 1,1,All Others,Latin America and Caribbean,country_data,64,HONDURAS,160.0,0.0,0.0,0.0,0.0,160.0,4.0,5.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Latin America and Caribbean,country_data,65,MEXICO,3898.0,4699.0,183.0,4516.0,175.0,8772.0,2920.0,206.0,729.0,794.0,725.0,790.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Latin America and Caribbean,country_data,67,PERU,726.0,0.0,0.0,0.0,0.0,726.0,76.0,33.0,13.0,10.0,13.0,10.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Latin America and Caribbean,country_data,68,URUGUAY,254.0,0.0,0.0,0.0,9.0,263.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Latin America and Caribbean,country_data,69,VENEZUELA,344.0,0.0,0.0,0.0,0.0,344.0,20.0,5.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Banking Centers,country_data,105,BAHAMAS,710.0,0.0,0.0,0.0,8.0,718.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Banking Centers,country_data,108,CAYMAN ISLANDS,62508.0,41.0,27.0,14.0,271.0,62820.0,19259.0,4391.0,20.0,78.0,5.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 1,1,All Others,Banking Centers,country_data,112,PANAMA,710.0,0.0,0.0,0.0,4.0,714.0,7.0,150.0,3.0,16.0,3.0,16.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,56.0,0.0,0.0,56.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,16.0,218.0,0.0,234.0,36.0,41.0,1.0,48.0,0.0,49.0,0.0,1.0,8.0,2.0,0.0,10.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,2514.0,566.0,1.0,3081.0,1980.0,85.0,460.0,17.0,0.0,477.0,431.0,0.0,654.0,1.0,0.0,655.0,651.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,784.0,2.0,5.0,791.0,741.0,0.0,84.0,3.0,0.0,87.0,83.0,0.0,105.0,0.0,22.0,127.0,128.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,565.0,0.0,1.0,566.0,491.0,0.0,8.0,0.0,1.0,9.0,4.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,61.0,0.0,0.0,61.0,64.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,368.0,0.0,0.0,368.0,368.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,63.0,3.0,0.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,12.0,0.0,0.0,12.0,18.0,0.0,72.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,332.0,0.0,0.0,332.0,328.0,0.0,7.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,44.0,0.0,0.0,44.0,47.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,53.0,0.0,0.0,53.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,333.0,357.0,21.0,711.0,290.0,10.0,490.0,639.0,5.0,1134.0,490.0,0.0,32.0,265.0,7.0,304.0,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,354.0,0.0,0.0,354.0,350.0,0.0,107.0,0.0,0.0,107.0,107.0,0.0,40.0,0.0,0.0,40.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,11.0,0.0,1.0,12.0,11.0,0.0,125.0,0.0,0.0,125.0,125.0,0.0,19.0,0.0,6.0,25.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,167.0,0.0,0.0,167.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,8.0,35.0,1547.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,482.0,3.0,0.0,485.0,16610.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,54517.0,27.0,217.0,54761.0,64516.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 4.1,1,All Others,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,321.0,0.0,0.0,321.0,453.0,0.0,52.0,0.0,0.0,52.0,52.0,0.0,69.0,0.0,1.0,70.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,50,ANGUILLA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,88.0,87.0,88.0,12.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,51,ARGENTINA,,,,,,,,,,,,,,,5548.0,,,,680.0,,,,,,,,,,,,,616.0,395.0,6844.0,450.0,185.0,1241.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,52,BRAZIL,,,,,,,,,,,,,,,5421.0,,,,497.0,,,,,,,,,,,,,4973.0,3305.0,10891.0,926.0,1334.0,5975.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,53,CHILE,,,,,,,,,,,,,,,1439.0,,,,14.0,,,,,,,,,,,,,1711.0,1070.0,3164.0,345.0,186.0,1565.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,54,COLOMBIA,,,,,,,,,,,,,,,145.0,,,,0.0,,,,,,,,,,,,,967.0,599.0,1112.0,275.0,292.0,983.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,55,COSTA RICA,,,,,,,,,,,,,,,116.0,,,,0.0,,,,,,,,,,,,,292.0,244.0,408.0,90.0,26.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,335.0,,,,0.0,,,,,,,,,,,,,623.0,348.0,958.0,194.0,26.0,453.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,57,ECUADOR,,,,,,,,,,,,,,,0.0,,,,3.0,,,,,,,,,,,,,435.0,260.0,438.0,232.0,66.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,58,EL SALVADOR,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,138.0,120.0,138.0,40.0,2.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,60,GUATEMALA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,517.0,470.0,517.0,111.0,20.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,61,HONDURAS,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,214.0,162.0,214.0,62.0,10.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,62,MEXICO,,,,,,,,,,,,,,,18242.0,,,,4518.0,,,,,,,,,,,,,5427.0,2898.0,28187.0,2467.0,1102.0,8597.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,64,PERU,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,980.0,548.0,980.0,326.0,70.0,726.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,65,URUGUAY,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,457.0,301.0,457.0,243.0,41.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Latin America and Caribbean,country_data,66,VENEZUELA,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,633.0,378.0,633.0,363.0,76.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Banking Centers,country_data,102,BAHAMAS,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,2494.0,2054.0,2494.0,1885.0,101.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Banking Centers,country_data,105,CAYMAN ISLANDS,,,,,,,,,,,,,,,182.0,,,,4.0,,,,,,,,,,,,,87735.0,58663.0,87921.0,31406.0,6039.0,62549.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 2,2,All Others,Banking Centers,country_data,109,PANAMA,,,,,,,,,,,,,,,4900.0,,,,0.0,,,,,,,,,,,,,1337.0,991.0,6237.0,735.0,107.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,444.0,622.0,611.0,761.0,1.0,1.0,0.0,29.0,4.0,29.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,600.0,600.0,590.0,57.0,104.0,428.0,5.0,151.0,0.0,141.0,10.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,3.0,101.0,312.0,23.0,14.0,143.0,0.0,143.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,49.0,2.0,0.0,60.0,0.0,50.0,10.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,58,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,59,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,61,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,62,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,63,MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,830.0,968.0,1069.0,3567.0,404.0,21.0,10.0,900.0,0.0,467.0,740.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,65,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,132.0,7.0,2.0,103.0,0.0,50.0,53.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,66,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,15.0,3.0,2.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Latin America and Caribbean,country_data,67,VENEZUELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Banking Centers,country_data,103,BAHAMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.0,0.0,20.0,3.0,0.0,9.0,0.0,9.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Banking Centers,country_data,106,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15339.0,7.0,15346.0,13211.0,-5833.0,8525.0,1652.0,5.0,22880.0,281.0,572.0,22426.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,All Others,Banking Centers,country_data,110,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,49.0,28.0,3.0,30.0,0.0,30.0,0.0,,,,,,,,,,,,
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,52,ANGUILLA,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,53,ARGENTINA,,,,,,,,,,,,,,,,0.0,948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,263.0,356.0,399.0,193.0,592.0,355.0,222.0,577.0,5485.0,21.0,5506.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,54,BRAZIL,,,,,,,,,,,,,,,,9.0,1772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,971.0,1763.0,0.0,0.0,0.0,992.0,919.0,1911.0,4625.0,711.0,5336.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,55,CHILE,,,,,,,,,,,,,,,,25.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,108.0,578.0,9.0,0.0,9.0,650.0,109.0,759.0,1439.0,0.0,1439.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,56,COLOMBIA,,,,,,,,,,,,,,,,2.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,255.0,375.0,0.0,0.0,0.0,315.0,122.0,437.0,145.0,0.0,145.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,57,COSTA RICA,,,,,,,,,,,,,,,,0.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,31.0,129.0,0.0,0.0,0.0,155.0,36.0,191.0,0.0,116.0,116.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,54.0,84.0,0.0,0.0,0.0,163.0,91.0,254.0,85.0,250.0,335.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,59,ECUADOR,,,,,,,,,,,,,,,,0.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,129.0,196.0,0.0,0.0,0.0,228.0,137.0,365.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,60,EL SALVADOR,,,,,,,,,,,,,,,,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.0,15.0,0.0,0.0,0.0,22.0,26.0,48.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,62,GUATEMALA,,,,,,,,,,,,,,,,0.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,47.0,85.0,0.0,0.0,0.0,120.0,64.0,184.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,63,HONDURAS,,,,,,,,,,,,,,,,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,33.0,38.0,0.0,0.0,0.0,44.0,45.0,89.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,64,MEXICO,,,,,,,,,,,,,,,,142.0,6623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.0,824.0,3043.0,942.0,2496.0,3438.0,3000.0,1574.0,4574.0,17864.0,368.0,18232.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,66,PERU,,,,,,,,,,,,,,,,0.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,105.0,225.0,0.0,0.0,0.0,369.0,114.0,483.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,67,URUGUAY,,,,,,,,,,,,,,,,2.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,30.0,99.0,0.0,0.0,0.0,234.0,67.0,301.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Latin America and Caribbean,country_data,68,VENEZUELA,,,,,,,,,,,,,,,,0.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,316.0,343.0,0.0,0.0,0.0,171.0,461.0,632.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Banking Centers,country_data,104,BAHAMAS,,,,,,,,,,,,,,,,0.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,24.0,516.0,0.0,0.0,0.0,776.0,62.0,838.0,0.0,0.0,0.0
2023Q2,2023,2,Table 4.2,2,All Others,Banking Centers,country_data,107,CAYMAN ISLANDS,,,,,,,,,,,,,,,,54.0,7574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7466.0,43.0,7509.0,11.0,0.0,11.0,6508.0,101.0,6609.0,11.0,0.0,11.0
2023Q2,2023,2,Table 4.2,2,All Others,Banking Centers,country_data,111,PANAMA,,,,,,,,,,,,,,,,3.0,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,68.0,268.0,0.0,0.0,0.0,666.0,122.0,788.0,4900.0,0.0,4900.0
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,51,ANGUILLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,52,ARGENTINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,2189.0,2775.0,2449.0,2218.0,142.0,825.0,25.0,1552.0,0.0,1552.0,1552.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,53,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,25477.0,25630.0,29817.0,25597.0,7709.0,46325.0,1603.0,7494.0,0.0,7494.0,7494.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,54,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,142.0,147.0,919.0,5987.0,0.0,1524.0,204.0,913.0,0.0,909.0,913.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,55,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2863.0,2877.0,2788.0,667.0,833.0,1564.0,141.0,360.0,0.0,360.0,360.0,,,,,,,,,,,,
2023Q2,2023,2,Table 3,3,LFI,Latin America and Caribbean,country_data,56,COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,552.0,980.0,1046.0,257.0,269.0,109.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
