fecha;Determinacion;Publicacion DOF;para solventar obligaciones
13/05/2020;24,2113;24,0487;23,8693
14/05/2020;24,2708;24,2113;24,0487
15/05/2020;23,9580;24,2708;24,2113
16/05/2020;N/E;N/E;24,2708
17/05/2020;N/E;N/E;24,2708
18/05/2020;23,6032;23,9580;24,2708
19/05/2020;23,6023;23,6032;23,9580
20/05/2020;23,2962;23,6023;23,6032
21/05/2020;22,9600;23,2962;23,6023
22/05/2020;22,7928;22,9600;23,2962
23/05/2020;N/E;N/E;22,9600
24/05/2020;N/E;N/E;22,9600
25/05/2020;22,5630;22,7928;22,9600
26/05/2020;22,2932;22,5630;22,7928
27/05/2020;22,3633;22,2932;22,5630
28/05/2020;22,2040;22,3633;22,2932
29/05/2020;22,1778;22,2040;22,3633
30/05/2020;N/E;N/E;22,2040
31/05/2020;N/E;N/E;22,2040
01/06/2020;22,0168;22,1778;22,2040
02/06/2020;21,6827;22,0168;22,1778
03/06/2020;21,6043;21,6827;22,0168
04/06/2020;21,8388;21,6043;21,6827
05/06/2020;21,5837;21,8388;21,6043
06/06/2020;N/E;N/E;21,8388
07/06/2020;N/E;N/E;21,8388
08/06/2020;21,6552;21,5837;21,8388
09/06/2020;21,7252;21,6552;21,5837
10/06/2020;21,9230;21,7252;21,6552
11/06/2020;22,4252;21,9230;21,7252
12/06/2020;22,3347;22,4252;21,9230
13/06/2020;N/E;N/E;22,4252
14/06/2020;N/E;N/E;22,4252
15/06/2020;22,5435;22,3347;22,4252
16/06/2020;22,2168;22,5435;22,3347
17/06/2020;22,2783;22,2168;22,5435
18/06/2020;22,6088;22,2783;22,2168
19/06/2020;22,6300;22,6088;22,2783
20/06/2020;N/E;N/E;22,6088
21/06/2020;N/E;N/E;22,6088
22/06/2020;22,4413;22,6300;22,6088
23/06/2020;22,4130;22,4413;22,6300
24/06/2020;22,6662;22,4130;22,4413
25/06/2020;22,7963;22,6662;22,4130
26/06/2020;22,9715;22,7963;22,6662
27/06/2020;N/E;N/E;22,7963
28/06/2020;N/E;N/E;22,7963
29/06/2020;23,1325;22,9715;22,7963
30/06/2020;23,0893;23,1325;22,9715
01/07/2020;22,8078;23,0893;23,1325
02/07/2020;22,5225;22,8078;23,0893
03/07/2020;22,4147;22,5225;22,8078
04/07/2020;N/E;N/E;22,5225
05/07/2020;N/E;N/E;22,5225
06/07/2020;22,2808;22,4147;22,5225
07/07/2020;22,6213;22,2808;22,4147
08/07/2020;22,8225;22,6213;22,2808
09/07/2020;22,6945;22,8225;22,6213
10/07/2020;22,5342;22,6945;22,8225
11/07/2020;N/E;N/E;22,6945
12/07/2020;N/E;N/E;22,6945
13/07/2020;22,4633;22,5342;22,6945
14/07/2020;22,6173;22,4633;22,5342
15/07/2020;22,3647;22,6173;22,4633
16/07/2020;22,3032;22,3647;22,6173
17/07/2020;22,4897;22,3032;22,3647
18/07/2020;N/E;N/E;22,3032
19/07/2020;N/E;N/E;22,3032
20/07/2020;22,6278;22,4897;22,3032
21/07/2020;22,3597;22,6278;22,4897
22/07/2020;22,2510;22,3597;22,6278
23/07/2020;22,3627;22,2510;22,3597
24/07/2020;22,3842;22,3627;22,2510
25/07/2020;N/E;N/E;22,3627
26/07/2020;N/E;N/E;22,3627
27/07/2020;22,0275;22,3842;22,3627
28/07/2020;21,9615;22,0275;22,3842
29/07/2020;21,9907;21,9615;22,0275
30/07/2020;22,1727;21,9907;21,9615
31/07/2020;22,2012;22,1727;21,9907
01/08/2020;N/E;N/E;22,1727
02/08/2020;N/E;N/E;22,1727
03/08/2020;22,6140;22,2012;22,1727
04/08/2020;22,7845;22,6140;22,2012
05/08/2020;22,4068;22,7845;22,6140
06/08/2020;22,3652;22,4068;22,7845
07/08/2020;22,4892;22,3652;22,4068
08/08/2020;N/E;N/E;22,3652
09/08/2020;N/E;N/E;22,3652
10/08/2020;22,4850;22,4892;22,3652
11/08/2020;22,3490;22,4850;22,4892
12/08/2020;22,3457;22,3490;22,4850
13/08/2020;22,2628;22,3457;22,3490
14/08/2020;22,0313;22,2628;22,3457
15/08/2020;N/E;N/E;22,2628
16/08/2020;N/E;N/E;22,2628
17/08/2020;22,0570;22,0313;22,2628
18/08/2020;22,1535;22,0570;22,0313
19/08/2020;22,0527;22,1535;22,0570
20/08/2020;22,1760;22,0527;22,1535
21/08/2020;22,0362;22,1760;22,0527
22/08/2020;N/E;N/E;22,1760
23/08/2020;N/E;N/E;22,1760
24/08/2020;21,9840;22,0362;22,1760
25/08/2020;21,9723;21,9840;22,0362
26/08/2020;21,9202;21,9723;21,9840
27/08/2020;22,1168;21,9202;21,9723
28/08/2020;21,8602;22,1168;21,9202
29/08/2020;N/E;N/E;22,1168
30/08/2020;N/E;N/E;22,1168
31/08/2020;21,8880;21,8602;22,1168
01/09/2020;21,7445;21,8880;21,8602
02/09/2020;21,8393;21,7445;21,8880
03/09/2020;21,6383;21,8393;21,7445
04/09/2020;21,6115;21,6383;21,8393
05/09/2020;N/E;N/E;21,6383
06/09/2020;N/E;N/E;21,6383
07/09/2020;21,5887;21,6115;21,6383
08/09/2020;21,7138;21,5887;21,6115
09/09/2020;21,5377;21,7138;21,5887
10/09/2020;21,2773;21,5377;21,7138
11/09/2020;21,3210;21,2773;21,5377
12/09/2020;N/E;N/E;21,2773
13/09/2020;N/E;N/E;21,2773
14/09/2020;21,0728;21,3210;21,2773
15/09/2020;21,0692;21,0728;21,3210
16/09/2020;N/E;N/E;21,0728
17/09/2020;20,9850;21,0692;21,0728
18/09/2020;20,9697;20,9850;21,0692
19/09/2020;N/E;N/E;20,9850
20/09/2020;N/E;N/E;20,9850
21/09/2020;21,5050;20,9697;20,9850
22/09/2020;21,5682;21,5050;20,9697
23/09/2020;22,0897;21,5682;21,5050
24/09/2020;22,3678;22,0897;21,5682
25/09/2020;22,4402;22,3678;22,0897
26/09/2020;N/E;N/E;22,3678
27/09/2020;N/E;N/E;22,3678
28/09/2020;22,4573;22,4402;22,3678
29/09/2020;22,3598;22,4573;22,4402
30/09/2020;22,1438;22,3598;22,4573
01/10/2020;21,9562;22,1438;22,3598
02/10/2020;21,7025;21,9562;22,1438
03/10/2020;N/E;N/E;21,9562
04/10/2020;N/E;N/E;21,9562
05/10/2020;21,3960;21,7025;21,9562
06/10/2020;21,4507;21,3960;21,7025
07/10/2020;21,4930;21,4507;21,3960
08/10/2020;21,4318;21,4930;21,4507
09/10/2020;21,1822;21,4318;21,4930
10/10/2020;N/E;N/E;21,4318
11/10/2020;N/E;N/E;21,4318
12/10/2020;21,2183;21,1822;21,4318
13/10/2020;21,3677;21,2183;21,1822
14/10/2020;21,2998;21,3677;21,2183
15/10/2020;21,3832;21,2998;21,3677
16/10/2020;21,1765;21,3832;21,2998
17/10/2020;N/E;N/E;21,3832
18/10/2020;N/E;N/E;21,3832
19/10/2020;21,1342;21,1765;21,3832
20/10/2020;21,0902;21,1342;21,1765
21/10/2020;21,0640;21,0902;21,1342
22/10/2020;21,0300;21,0640;21,0902
23/10/2020;20,9205;21,0300;21,0640
24/10/2020;N/E;N/E;21,0300
25/10/2020;N/E;N/E;21,0300
26/10/2020;20,9818;20,9205;21,0300
27/10/2020;20,8798;20,9818;20,9205
28/10/2020;21,1648;20,8798;20,9818
29/10/2020;21,3770;21,1648;20,8798
30/10/2020;21,2508;21,3770;21,1648
31/10/2020;N/E;N/E;21,3770
01/11/2020;N/E;N/E;21,3770
02/11/2020;N/E;N/E;21,3770
03/11/2020;21,1555;21,2508;21,3770
04/11/2020;21,0345;21,1555;21,2508
05/11/2020;20,7612;21,0345;21,1555
06/11/2020;20,6200;20,7612;21,0345
07/11/2020;N/E;N/E;20,7612
08/11/2020;N/E;N/E;20,7612
09/11/2020;20,3600;20,6200;20,7612
10/11/2020;20,4018;20,3600;20,6200
11/11/2020;20,5772;20,4018;20,3600
12/11/2020;20,5303;20,5772;20,4018
13/11/2020;20,4833;20,5303;20,5772
14/11/2020;N/E;N/E;20,5303
15/11/2020;N/E;N/E;20,5303
16/11/2020;N/E;N/E;20,5303
17/11/2020;20,3212;20,4833;20,5303
18/11/2020;20,2388;20,3212;20,4833
19/11/2020;20,1858;20,2388;20,3212
20/11/2020;20,1172;20,1858;20,2388
21/11/2020;N/E;N/E;20,1858
22/11/2020;N/E;N/E;20,1858
23/11/2020;20,1012;20,1172;20,1858
24/11/2020;20,0577;20,1012;20,1172
25/11/2020;20,0465;20,0577;20,1012
26/11/2020;20,0467;20,0465;20,0577
27/11/2020;20,0777;20,0467;20,0465
28/11/2020;N/E;N/E;20,0467
29/11/2020;N/E;N/E;20,0467
30/11/2020;20,1398;20,0777;20,0467
01/12/2020;20,0508;20,1398;20,0777
02/12/2020;20,0497;20,0508;20,1398
03/12/2020;19,9083;20,0497;20,0508
04/12/2020;19,7838;19,9083;20,0497
05/12/2020;N/E;N/E;19,9083
06/12/2020;N/E;N/E;19,9083
07/12/2020;19,8213;19,7838;19,9083
08/12/2020;19,7537;19,8213;19,7838
09/12/2020;19,8368;19,7537;19,8213
10/12/2020;19,9572;19,8368;19,7537
11/12/2020;20,1075;19,9572;19,8368
12/12/2020;N/E;N/E;19,9572
13/12/2020;N/E;N/E;19,9572
14/12/2020;20,1778;20,1075;19,9572
15/12/2020;20,1113;20,1778;20,1075
16/12/2020;19,9513;20,1113;20,1778
17/12/2020;19,8173;19,9513;20,1113
18/12/2020;19,9487;19,8173;19,9513
19/12/2020;N/E;N/E;19,8173
20/12/2020;N/E;N/E;19,8173
21/12/2020;20,0905;19,9487;19,8173
22/12/2020;20,0562;20,0905;19,9487
23/12/2020;20,1175;20,0562;20,0905
24/12/2020;19,8517;20,1175;20,0562
25/12/2020;N/E;N/E;20,1175
26/12/2020;N/E;N/E;20,1175
27/12/2020;N/E;N/E;20,1175
28/12/2020;20,0477;19,8517;20,1175
29/12/2020;19,9487;20,0477;19,8517
30/12/2020;19,9352;19,9487;20,0477
31/12/2020;19,9087;19,9352;19,9487
01/01/2021;N/E;N/E;19,9352
02/01/2021;N/E;N/E;19,9352
03/01/2021;N/E;N/E;19,9352
04/01/2021;19,8457;19,9087;19,9352
05/01/2021;19,9437;19,8457;19,9087
06/01/2021;19,7250;19,9437;19,8457
07/01/2021;19,9100;19,7250;19,9437
08/01/2021;19,9705;19,9100;19,7250
09/01/2021;N/E;N/E;19,9100
10/01/2021;N/E;N/E;19,9100
11/01/2021;20,1130;19,9705;19,9100
12/01/2021;19,9373;20,1130;19,9705
13/01/2021;19,7935;19,9373;20,1130
14/01/2021;19,7793;19,7935;19,9373
15/01/2021;19,7875;19,7793;19,7935
16/01/2021;N/E;N/E;19,7793
17/01/2021;N/E;N/E;19,7793
18/01/2021;19,7570;19,7875;19,7793
19/01/2021;19,6788;19,7570;19,7875
20/01/2021;19,5793;19,6788;19,7570
21/01/2021;19,7393;19,5793;19,6788
22/01/2021;19,9833;19,7393;19,5793
23/01/2021;N/E;N/E;19,7393
24/01/2021;N/E;N/E;19,7393
25/01/2021;20,1598;19,9833;19,7393
26/01/2021;20,0152;20,1598;19,9833
27/01/2021;20,2168;20,0152;20,1598
28/01/2021;20,2697;20,2168;20,0152
29/01/2021;20,2248;20,2697;20,2168
30/01/2021;N/E;N/E;20,2697
31/01/2021;N/E;N/E;20,2697
01/02/2021;N/E;N/E;20,2697
02/02/2021;20,1722;20,2248;20,2697
03/02/2021;20,1953;20,1722;20,2248
04/02/2021;20,4435;20,1953;20,1722
05/02/2021;20,1388;20,4435;20,1953
06/02/2021;N/E;N/E;20,4435
07/02/2021;N/E;N/E;20,4435
08/02/2021;20,1227;20,1388;20,4435
09/02/2021;20,0913;20,1227;20,1388
10/02/2021;20,0588;20,0913;20,1227
11/02/2021;19,9535;20,0588;20,0913
12/02/2021;19,9622;19,9535;20,0588
13/02/2021;N/E;N/E;19,9535
14/02/2021;N/E;N/E;19,9535
15/02/2021;19,9518;19,9622;19,9535
16/02/2021;20,2023;19,9518;19,9622
17/02/2021;20,2257;20,2023;19,9518
18/02/2021;20,4165;20,2257;20,2023
19/02/2021;20,4222;20,4165;20,2257
20/02/2021;N/E;N/E;20,4165
21/02/2021;N/E;N/E;20,4165
22/02/2021;20,6783;20,4222;20,4165
23/02/2021;20,5833;20,6783;20,4222
24/02/2021;20,4752;20,5833;20,6783
25/02/2021;20,8523;20,4752;20,5833
26/02/2021;20,9390;20,8523;20,4752
27/02/2021;N/E;N/E;20,8523
28/02/2021;N/E;N/E;20,8523
01/03/2021;20,6123;20,9390;20,8523
02/03/2021;20,6903;20,6123;20,9390
03/03/2021;20,8957;20,6903;20,6123
04/03/2021;20,8498;20,8957;20,6903
05/03/2021;21,2635;20,8498;20,8957
06/03/2021;N/E;N/E;20,8498
07/03/2021;N/E;N/E;20,8498
08/03/2021;21,4177;21,2635;20,8498
09/03/2021;21,2575;21,4177;21,2635
10/03/2021;20,9853;21,2575;21,4177
11/03/2021;20,7133;20,9853;21,2575
12/03/2021;20,7637;20,7133;20,9853
13/03/2021;N/E;N/E;20,7133
14/03/2021;N/E;N/E;20,7133
15/03/2021;N/E;N/E;20,7133
16/03/2021;20,5753;20,7637;20,7133
17/03/2021;20,6828;20,5753;20,7637
18/03/2021;20,4415;20,6828;20,5753
19/03/2021;20,4823;20,4415;20,6828
20/03/2021;N/E;N/E;20,4415
21/03/2021;N/E;N/E;20,4415
22/03/2021;20,5788;20,4823;20,4415
23/03/2021;20,6408;20,5788;20,4823
24/03/2021;20,7882;20,6408;20,5788
25/03/2021;20,7662;20,7882;20,6408
26/03/2021;20,5677;20,7662;20,7882
27/03/2021;N/E;N/E;20,7662
28/03/2021;N/E;N/E;20,7662
29/03/2021;20,6047;20,5677;20,7662
30/03/2021;20,6025;20,6047;20,5677
31/03/2021;20,4400;20,6025;20,6047
01/04/2021;N/E;N/E;20,6025
02/04/2021;N/E;N/E;20,6025
03/04/2021;N/E;N/E;20,6025
04/04/2021;N/E;N/E;20,6025
05/04/2021;20,2483;20,4400;20,6025
06/04/2021;20,1612;20,2483;20,4400
07/04/2021;20,1765;20,1612;20,2483
08/04/2021;20,0890;20,1765;20,1612
09/04/2021;20,1630;20,0890;20,1765
10/04/2021;N/E;N/E;20,0890
11/04/2021;N/E;N/E;20,0890
12/04/2021;20,0950;20,1630;20,0890
13/04/2021;20,0735;20,0950;20,1630
14/04/2021;20,0583;20,0735;20,0950
15/04/2021;19,9270;20,0583;20,0735
16/04/2021;19,9158;19,9270;20,0583
17/04/2021;N/E;N/E;19,9270
18/04/2021;N/E;N/E;19,9270
19/04/2021;19,8145;19,9158;19,9270
20/04/2021;19,8877;19,8145;19,9158
21/04/2021;19,8740;19,8877;19,8145
22/04/2021;19,8865;19,8740;19,8877
23/04/2021;19,8695;19,8865;19,8740
24/04/2021;N/E;N/E;19,8865
25/04/2021;N/E;N/E;19,8865
26/04/2021;19,8362;19,8695;19,8865
27/04/2021;19,9785;19,8362;19,8695
28/04/2021;19,9712;19,9785;19,8362
29/04/2021;20,0978;19,9712;19,9785
30/04/2021;20,1822;20,0978;19,9712
01/05/2021;N/E;N/E;20,0978
02/05/2021;N/E;N/E;20,0978
03/05/2021;20,1902;20,1822;20,0978
04/05/2021;20,2235;20,1902;20,1822
05/05/2021;20,2077;20,2235;20,1902
06/05/2021;20,1838;20,2077;20,2235
07/05/2021;19,9223;20,1838;20,2077
08/05/2021;N/E;N/E;20,1838
09/05/2021;N/E;N/E;20,1838
10/05/2021;19,8860;19,9223;20,1838
11/05/2021;19,8848;19,8860;19,9223
12/05/2021;20,0940;19,8848;19,8860
13/05/2021;20,0495;20,0940;19,8848
14/05/2021;19,8487;20,0495;20,0940
15/05/2021;N/E;N/E;20,0495
16/05/2021;N/E;N/E;20,0495
17/05/2021;19,8028;19,8487;20,0495
18/05/2021;19,8313;19,8028;19,8487
19/05/2021;19,8143;19,8313;19,8028
20/05/2021;19,8810;19,8143;19,8313
21/05/2021;19,9510;19,8810;19,8143
22/05/2021;N/E;N/E;19,8810
23/05/2021;N/E;N/E;19,8810
24/05/2021;19,8720;19,9510;19,8810
25/05/2021;19,8903;19,8720;19,9510
26/05/2021;19,8783;19,8903;19,8720
27/05/2021;19,9487;19,8783;19,8903
28/05/2021;19,9442;19,9487;19,8783
29/05/2021;N/E;N/E;19,9487
30/05/2021;N/E;N/E;19,9487
31/05/2021;19,9213;19,9442;19,9487
01/06/2021;19,8927;19,9213;19,9442
02/06/2021;19,9277;19,8927;19,9213
03/06/2021;20,0605;19,9277;19,8927
04/06/2021;19,9328;20,0605;19,9277
05/06/2021;N/E;N/E;20,0605
06/06/2021;N/E;N/E;20,0605
07/06/2021;19,7970;19,9328;20,0605
08/06/2021;19,7728;19,7970;19,9328
09/06/2021;19,6897;19,7728;19,7970
10/06/2021;19,7002;19,6897;19,7728
11/06/2021;19,8823;19,7002;19,6897
12/06/2021;N/E;N/E;19,7002
13/06/2021;N/E;N/E;19,7002
14/06/2021;19,9065;19,8823;19,7002
15/06/2021;20,1235;19,9065;19,8823
16/06/2021;20,0588;20,1235;19,9065
17/06/2021;20,4292;20,0588;20,1235
18/06/2021;20,7002;20,4292;20,0588
19/06/2021;N/E;N/E;20,4292
20/06/2021;N/E;N/E;20,4292
21/06/2021;20,6000;20,7002;20,4292
22/06/2021;20,5712;20,6000;20,7002
23/06/2021;20,2505;20,5712;20,6000
24/06/2021;20,0483;20,2505;20,5712
25/06/2021;19,7930;20,0483;20,2505
26/06/2021;N/E;N/E;20,0483
27/06/2021;N/E;N/E;20,0483
28/06/2021;19,8027;19,7930;20,0483
29/06/2021;19,8157;19,8027;19,7930
30/06/2021;19,9062;19,8157;19,8027
01/07/2021;20,0368;19,9062;19,8157
02/07/2021;19,8817;20,0368;19,9062
03/07/2021;N/E;N/E;20,0368
04/07/2021;N/E;N/E;20,0368
05/07/2021;19,8532;19,8817;20,0368
06/07/2021;19,9658;19,8532;19,8817
07/07/2021;19,9915;19,9658;19,8532
08/07/2021;20,0070;19,9915;19,9658
09/07/2021;19,8800;20,0070;19,9915
10/07/2021;N/E;N/E;20,0070
11/07/2021;N/E;N/E;20,0070
12/07/2021;19,8577;19,8800;20,0070
13/07/2021;19,9988;19,8577;19,8800
14/07/2021;19,8992;19,9988;19,8577
15/07/2021;19,9412;19,8992;19,9988
16/07/2021;19,8537;19,9412;19,8992
17/07/2021;N/E;N/E;19,9412
18/07/2021;N/E;N/E;19,9412
19/07/2021;20,0000;19,8537;19,9412
20/07/2021;20,1348;20,0000;19,8537
21/07/2021;20,1907;20,1348;20,0000
22/07/2021;20,1812;20,1907;20,1348
23/07/2021;20,0238;20,1812;20,1907
24/07/2021;N/E;N/E;20,1812
25/07/2021;N/E;N/E;20,1812
26/07/2021;20,0245;20,0238;20,1812
27/07/2021;19,9770;20,0245;20,0238
28/07/2021;19,9535;19,9770;20,0245
29/07/2021;19,8448;19,9535;19,9770
30/07/2021;19,8455;19,8448;19,9535
31/07/2021;N/E;N/E;19,8448
01/08/2021;N/E;N/E;19,8448
02/08/2021;19,8520;19,8455;19,8448
03/08/2021;19,8920;19,8520;19,8455
04/08/2021;19,9547;19,8920;19,8520
05/08/2021;19,9293;19,9547;19,8920
06/08/2021;20,0037;19,9293;19,9547
07/08/2021;N/E;N/E;19,9293
08/08/2021;N/E;N/E;19,9293
09/08/2021;20,0648;20,0037;19,9293
10/08/2021;20,1038;20,0648;20,0037
11/08/2021;19,9530;20,1038;20,0648
12/08/2021;19,8907;19,9530;20,1038
13/08/2021;19,8603;19,8907;19,9530
14/08/2021;N/E;N/E;19,8907
15/08/2021;N/E;N/E;19,8907
16/08/2021;19,8863;19,8603;19,8907
17/08/2021;19,9912;19,8863;19,8603
18/08/2021;20,0107;19,9912;19,8863
19/08/2021;20,1175;20,0107;19,9912
20/08/2021;20,4020;20,1175;20,0107
21/08/2021;N/E;N/E;20,1175
22/08/2021;N/E;N/E;20,1175
23/08/2021;20,3907;20,4020;20,1175
24/08/2021;20,2967;20,3907;20,4020
25/08/2021;20,2933;20,2967;20,3907
26/08/2021;20,3522;20,2933;20,2967
27/08/2021;20,2293;20,3522;20,2933
28/08/2021;N/E;N/E;20,3522
29/08/2021;N/E;N/E;20,3522
30/08/2021;20,1403;20,2293;20,3522
31/08/2021;20,0605;20,1403;20,2293
01/09/2021;19,9615;20,0605;20,1403
02/09/2021;19,9703;19,9615;20,0605
03/09/2021;19,8992;19,9703;19,9615
04/09/2021;N/E;N/E;19,9703
05/09/2021;N/E;N/E;19,9703
06/09/2021;19,8878;19,8992;19,9703
07/09/2021;19,9440;19,8878;19,8992
08/09/2021;19,9383;19,9440;19,8878
09/09/2021;19,9318;19,9383;19,9440
10/09/2021;19,8717;19,9318;19,9383
11/09/2021;N/E;N/E;19,9318
12/09/2021;N/E;N/E;19,9318
13/09/2021;19,8677;19,8717;19,9318
14/09/2021;19,9035;19,8677;19,8717
15/09/2021;19,9003;19,9035;19,8677
16/09/2021;N/E;N/E;19,9035
17/09/2021;19,9853;19,9003;19,9035
18/09/2021;N/E;N/E;19,9003
19/09/2021;N/E;N/E;19,9003
20/09/2021;20,1735;19,9853;19,9003
21/09/2021;20,1438;20,1735;19,9853
22/09/2021;20,0328;20,1438;20,1735
23/09/2021;20,0280;20,0328;20,1438
24/09/2021;20,1118;20,0280;20,0328
25/09/2021;N/E;N/E;20,0280
26/09/2021;N/E;N/E;20,0280
27/09/2021;20,1052;20,1118;20,0280
28/09/2021;20,3060;20,1052;20,1118
29/09/2021;20,4977;20,3060;20,1052
30/09/2021;20,5623;20,4977;20,3060
01/10/2021;20,5103;20,5623;20,4977
02/10/2021;N/E;N/E;20,5623
03/10/2021;N/E;N/E;20,5623
04/10/2021;20,5747;20,5103;20,5623
05/10/2021;20,5818;20,5747;20,5103
06/10/2021;20,6947;20,5818;20,5747
07/10/2021;20,6040;20,6947;20,5818
08/10/2021;20,7293;20,6040;20,6947
09/10/2021;N/E;N/E;20,6040
10/10/2021;N/E;N/E;20,6040
11/10/2021;20,8017;20,7293;20,6040
12/10/2021;20,7767;20,8017;20,7293
13/10/2021;20,6827;20,7767;20,8017
14/10/2021;20,6075;20,6827;20,7767
15/10/2021;20,4672;20,6075;20,6827
16/10/2021;N/E;N/E;20,6075
17/10/2021;N/E;N/E;20,6075
18/10/2021;20,3587;20,4672;20,6075
19/10/2021;20,2647;20,3587;20,4672
20/10/2021;20,1850;20,2647;20,3587
21/10/2021;20,2643;20,1850;20,2647
22/10/2021;20,1837;20,2643;20,1850
23/10/2021;N/E;N/E;20,2643
24/10/2021;N/E;N/E;20,2643
25/10/2021;20,1897;20,1837;20,2643
26/10/2021;20,1888;20,1897;20,1837
27/10/2021;20,1930;20,1888;20,1897
28/10/2021;20,3255;20,1930;20,1888
29/10/2021;20,5297;20,3255;20,1930
30/10/2021;N/E;N/E;20,3255
31/10/2021;N/E;N/E;20,3255
01/11/2021;20,8598;20,5297;20,3255
02/11/2021;N/E;N/E;20,5297
03/11/2021;20,8352;20,8598;20,5297
04/11/2021;20,6242;20,8352;20,8598
05/11/2021;20,3925;20,6242;20,8352
06/11/2021;N/E;N/E;20,6242
07/11/2021;N/E;N/E;20,6242
08/11/2021;20,3265;20,3925;20,6242
09/11/2021;20,2833;20,3265;20,3925
10/11/2021;20,4702;20,2833;20,3265
11/11/2021;20,4652;20,4702;20,2833
12/11/2021;20,5072;20,4652;20,4702
13/11/2021;N/E;N/E;20,4652
14/11/2021;N/E;N/E;20,4652
15/11/2021;N/E;N/E;20,4652
16/11/2021;20,8092;20,5072;20,4652
17/11/2021;20,6912;20,8092;20,5072
18/11/2021;20,7628;20,6912;20,8092
19/11/2021;20,8283;20,7628;20,6912
20/11/2021;N/E;N/E;20,7628
21/11/2021;N/E;N/E;20,7628
22/11/2021;20,9632;20,8283;20,7628
23/11/2021;21,2107;20,9632;20,8283
24/11/2021;21,4357;21,2107;20,9632
25/11/2021;21,5462;21,4357;21,2107
26/11/2021;21,8185;21,5462;21,4357
27/11/2021;N/E;N/E;21,5462
28/11/2021;N/E;N/E;21,5462
29/11/2021;21,7333;21,8185;21,5462
30/11/2021;21,4453;21,7333;21,8185
01/12/2021;21,2710;21,4453;21,7333
02/12/2021;21,3033;21,2710;21,4453
03/12/2021;21,4177;21,3033;21,2710
04/12/2021;N/E;N/E;21,3033
05/12/2021;N/E;N/E;21,3033
06/12/2021;21,2047;21,4177;21,3033
07/12/2021;21,0907;21,2047;21,4177
08/12/2021;20,9330;21,0907;21,2047
09/12/2021;21,0328;20,9330;21,0907
10/12/2021;20,8922;21,0328;20,9330
11/12/2021;N/E;N/E;21,0328
12/12/2021;N/E;N/E;21,0328
13/12/2021;20,9383;20,8922;21,0328
14/12/2021;21,1650;20,9383;20,8922
15/12/2021;21,2393;21,1650;20,9383
16/12/2021;20,9238;21,2393;21,1650
17/12/2021;20,7337;20,9238;21,2393
18/12/2021;N/E;N/E;20,9238
19/12/2021;N/E;N/E;20,9238
20/12/2021;20,7363;20,7337;20,9238
21/12/2021;20,7823;20,7363;20,7337
22/12/2021;20,7527;20,7823;20,7363
23/12/2021;20,6582;20,7527;20,7823
24/12/2021;20,6112;20,6582;20,7527
25/12/2021;N/E;N/E;20,6582
26/12/2021;N/E;N/E;20,6582
27/12/2021;20,6828;20,6112;20,6582
28/12/2021;20,5770;20,6828;20,6112
29/12/2021;20,5835;20,5770;20,6828
30/12/2021;20,5157;20,5835;20,5770
31/12/2021;20,4672;20,5157;20,5835
01/01/2022;N/E;N/E;20,5157
02/01/2022;N/E;N/E;20,5157
03/01/2022;20,5890;20,4672;20,5157
04/01/2022;20,4742;20,5890;20,4672
05/01/2022;20,3977;20,4742;20,5890
06/01/2022;20,4588;20,3977;20,4742
07/01/2022;20,4237;20,4588;20,3977
08/01/2022;N/E;N/E;20,4588
09/01/2022;N/E;N/E;20,4588
10/01/2022;20,4453;20,4237;20,4588
11/01/2022;20,3785;20,4453;20,4237
12/01/2022;20,3660;20,3785;20,4453
13/01/2022;20,3607;20,3660;20,3785
14/01/2022;20,3118;20,3607;20,3660
15/01/2022;N/E;N/E;20,3607
16/01/2022;N/E;N/E;20,3607
17/01/2022;20,3002;20,3118;20,3607
18/01/2022;20,4030;20,3002;20,3118
19/01/2022;20,4600;20,4030;20,3002
20/01/2022;20,4507;20,4600;20,4030
21/01/2022;20,4598;20,4507;20,4600
22/01/2022;N/E;N/E;20,4507
23/01/2022;N/E;N/E;20,4507
24/01/2022;20,6308;20,4598;20,4507
25/01/2022;20,6683;20,6308;20,4598
26/01/2022;20,6415;20,6683;20,6308
27/01/2022;20,7383;20,6415;20,6683
28/01/2022;20,8597;20,7383;20,6415
29/01/2022;N/E;N/E;20,7383
30/01/2022;N/E;N/E;20,7383
31/01/2022;20,6352;20,8597;20,7383
01/02/2022;20,5800;20,6352;20,8597
02/02/2022;20,6003;20,5800;20,6352
03/02/2022;20,5562;20,6003;20,5800
04/02/2022;20,7325;20,5562;20,6003
05/02/2022;N/E;N/E;20,5562
06/02/2022;N/E;N/E;20,5562
07/02/2022;N/E;N/E;20,5562
08/02/2022;20,6413;20,7325;20,5562
09/02/2022;20,5008;20,6413;20,7325
10/02/2022;20,4148;20,5008;20,6413
11/02/2022;20,4188;20,4148;20,5008
12/02/2022;N/E;N/E;20,4148
13/02/2022;N/E;N/E;20,4148
14/02/2022;20,4110;20,4188;20,4148
15/02/2022;20,3992;20,4110;20,4188
16/02/2022;20,3335;20,3992;20,4110
17/02/2022;20,2978;20,3335;20,3992
18/02/2022;20,3063;20,2978;20,3335
19/02/2022;N/E;N/E;20,2978
20/02/2022;N/E;N/E;20,2978
21/02/2022;20,2825;20,3063;20,2978
22/02/2022;20,2977;20,2825;20,3063
23/02/2022;20,2435;20,2977;20,2825
24/02/2022;20,6525;20,2435;20,2977
